id,created_at,conversation_id,text,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count
1.499463725602177e+18,2022-03-03T19:16:25.000Z,1.499463725602177e+18,"RT @Skijumpingpl: Marita Kramer prowadzi na półmetku konkursu #RawAir pań w #Lillehammer, Kinga Rajda na 22. miejscu #skijumpingfamily

 Pe…",231613100.0,9,0,0,0
1.4994636477054116e+18,2022-03-03T19:16:06.000Z,1.4994636477054116e+18,RT @amelleczka: patrzcie daniel zmienił nacje i z polskimi torbami lata #skijumpingfamily https://t.co/zsfMsYYCRL,1.185452960039481e+18,9,0,0,0
1.499463535788806e+18,2022-03-03T19:15:40.000Z,1.499463535788806e+18,"Krystof Hauser w ""stylu Bartka Czyża"" 😃 #skijumpingfamily",1.1715027033457254e+18,0,0,0,0
1.499463382088442e+18,2022-03-03T19:15:03.000Z,1.499463382088442e+18,"🇦🇹 Marita Kramer nie zapomniała, jak się odlatuje. Liderka PŚ liderką konkursu w #Lillehammer na jego półmetku. Nas cieszy 22. miejsce 🇵🇱 Kingi Rajdy, która w przypadku utrzymania lokaty wyrówna swój najlepszy wynik z tego sezonu. #skijumpingfamily",60868371.0,1,0,17,0
1.4994633659152548e+18,2022-03-03T19:14:59.000Z,1.4994633659152548e+18,"PŚ Lillehammer: Kramer prowadzi na półmetku

https://t.co/Ahsf8hv1o2

#skoki #skokinarciarskie #skijumping #skijumpingfamily #ZimaJestNasza https://t.co/u2W8HpdKyo",2196665538.0,0,0,2,0
1.4994633343279923e+18,2022-03-03T19:14:52.000Z,1.4994633343279923e+18,Właściwie dlaczego Słowacji nie ma w skokach? #skijumpingfamily,1.1242467986069258e+18,0,0,0,0
1.4994632029917143e+18,2022-03-03T19:14:20.000Z,1.4994632029917143e+18,A na MŚJ mamy taniec z belkami. Nowe nie znałam #skijumpingfamily,1.2412947970438922e+18,0,0,3,0
1.4994631397415483e+18,2022-03-03T19:14:05.000Z,1.4994631397415483e+18,Dzisiaj oba konkursy na wysokim poziomie. #skijumpingfamily,1.2489908549429944e+18,0,0,1,0
1.4994602507134444e+18,2022-03-03T19:02:37.000Z,1.4994602507134444e+18,Zapomniałam dodać godzinę 😅 22:30 #CompleteMess https://t.co/ddwmR3l61m,1.4953379745564672e+18,0,0,4,0
1.499458643284181e+18,2022-03-03T18:56:13.000Z,1.499458643284181e+18,No jeblo mnie o ścianę #COMPLETEMESS #YouMakeMeComplete,1.4871091596654756e+18,0,0,0,0
1.499456794258817e+18,2022-03-03T18:48:52.000Z,1.499456794258817e+18,"RT @5SOS__Polska: +jak oni. Ashton także podziękował za wysłuchanie i obejrzenie #CompleteMess.
5. O nadchodzącej płycie: ""W przypadku tej…",1.230928838101754e+18,18,0,0,0
1.4994566458349404e+18,2022-03-03T18:48:17.000Z,1.4994566458349404e+18,"RT @5SOS__Polska: 📲 Najważniejsze informacje z live'a po premierze #CompleteMess:
1. Ashton powiedział, że po powrocie zagrają więcej konce…",1.230928838101754e+18,79,0,0,0
1.4994560553482772e+18,2022-03-03T18:45:56.000Z,1.4994560553482772e+18,"Dobra,ale piosenka Popka ""wodospady"" po kilku latach ma lepszy vibe.#COMPLETEMESS #5SecondsOfSummer #hotelparadise #5city #FCKPTN https://t.co/L89QQU0b8q",1.4942756103147807e+18,0,0,1,0
1.4994528461772431e+18,2022-03-03T18:33:11.000Z,1.4994528461772431e+18,"RT @5SOS__Polska: Hej @RadioZET_NEWS, czy na Państwa stacji radiowej moglibyśmy usłyszeć najnowszy utwór zespołu 5 Seconds Of Summer - #Com…",1.449721492955177e+18,4,0,0,0
1.4994528401122386e+18,2022-03-03T18:33:10.000Z,1.4994528401122386e+18,"RT @5SOS__Polska: Cześć @RMF24pl, czy na Państwa stacji radiowej moglibyśmy usłyszeć najnowszy hit zespołu 5 Seconds Of Summer - #CompleteM…",1.449721492955177e+18,10,0,0,0
1.4994520570104545e+18,2022-03-03T18:30:03.000Z,1.4994520570104545e+18,"RT @5SOS__Polska: Cześć @4_fun_tv, czy moglibyśmy zobaczyć na Państwa stacji najnowszy utwór zespołu 5 Seconds Of Summer - #CompleteMess?",8.74658116876546e+17,5,0,0,0
1.4994637488132137e+18,2022-03-03T19:16:31.000Z,1.4994637488132137e+18,RT @tyczynski_k: ❗️Poroszenko w TVN24: Wg. danych wywiadowczych Putin planuje wybudować w Ukrainie obóz koncentracyjny na wzór tych wybudow…,2563921008.0,3,0,0,0
1.4994637282988687e+18,2022-03-03T19:16:26.000Z,1.4994637282988687e+18,"RT @Grejfruciara: Porzucony Pancyr-S1, średnia wartość to ok. 13 mln dolarów za sztukę.

A ruskie takiego porzucili w polu. 🤣
#UkraineRussi…",2563921008.0,1,0,0,0
1.4994636449706312e+18,2022-03-03T19:16:06.000Z,1.4994636449706312e+18,"RT @tyczynski_k: Poroszenko w TVN24: Rosjanie zabili burmistrza miasta Hostomel. 
#wojna #UkraineRussianWar",2563921008.0,3,0,0,0
1.4994635392322273e+18,2022-03-03T19:15:41.000Z,1.4994635392322273e+18,"RT @Patrf2: Ta różnica strojów, mówi wiele..
#wojna #wojnaukraina #Ukraina #UkraineRussianWar",2563921008.0,2,0,0,0
1.4994634649301893e+18,2022-03-03T19:15:23.000Z,1.4994634649301893e+18,"RT @JanuszSibora: W trakcie negocjacji ustalono, że będą korytarze humanitarne. Na szczegóły należy poczekać. #UkraineRussianWar https://t.…",2563921008.0,1,0,0,0
1.49946340420506e+18,2022-03-03T19:15:08.000Z,1.49946340420506e+18,"Proszę o kontakt również osoby, które znają języki i są w stanie pomóc w ewentualnym bezpośrednim dogadaniu się po stronie Ukraińskiej. 
#AnimalsOfUkraine #animals #helpforanimals #help #UkraineRussianWar #WARINUKRAINE https://t.co/hvF0ZEnOaF",1.2925163385740124e+18,0,0,0,0
1.4994633304985969e+18,2022-03-03T19:14:51.000Z,1.4994633304985969e+18,RT @pola_wilk: Za to Putin i ruscy żołnierze będą odpowiadać i poniosą karę. Ojciec żegna syna w szpitalu w Mariupolu na Ukrainie 2 marca 2…,8.117101669954396e+17,187,0,0,0
1.4994633226174546e+18,2022-03-03T19:14:49.000Z,1.4994633226174546e+18,"RT @Wencu515: Europejski urzędnik wywiadu poinformował, że Federalna Służba Bezpieczeństwa opracowała plan publicznych egzekucji po przejęc…",2563921008.0,7,0,0,0
1.4994632052146422e+18,2022-03-03T19:14:21.000Z,1.4994632052146422e+18,"RT @JaswilRKO: Śmieszne momenty 
-rosjanie napierdalaja to do pomnika 
-rosjanie przychodzący na posterunek ukraiński po paliwo 
-romowie z…",2563921008.0,1,0,0,0
1.4994631000676805e+18,2022-03-03T19:13:56.000Z,1.4994631000676805e+18,RT @rrobertn: 🔴 Wątek o rosyjskich spadochroniarzach... daję od środka... polecam. #UkraineRussianWar  👇🏻,2563921008.0,3,0,0,0
1.4994636587951596e+18,2022-03-03T19:16:09.000Z,1.4994636587951596e+18,"RT @imxdejw: Niepełnosprawni Ukraińcy przygotowują koktajle Molotova &lt;3 
#ukrainian #ukraina #poland #wojna #war #stopputinnow https://t.co…",1.3209239337811436e+18,18,0,0,0
1.499463603698778e+18,2022-03-03T19:15:56.000Z,1.499463603698778e+18,"Rosja ma zagrać sparing z Rosją U-21 w miejscu meczu z Polską. REL.
#putin #rosja #ukraina #wojna #stopputinnow #polska #zelenski #nato",3558765269.0,1,0,1,0
1.4994635345262756e+18,2022-03-03T19:15:39.000Z,1.4994635345262756e+18,"Aganist The West #AgainstTheWest

Część czwarta białoruskich państwowych mediów CTV i kilka innych agencji rządowych/korporacji państwowych jest już upubliczniona.

Pobierz: https://t.co/LnnBu4Nskx…

#Ukriane #FreeUkraine #OpRussia 
#StopPutin #StopPutinNOW #UkraineUnderAttack",1.4987620269648978e+18,0,0,0,0
1.499463488271487e+18,2022-03-03T19:15:28.000Z,1.499463488271487e+18,"RT @Ecology_now: Wieś Jakowliwka w obwodzie Charkowskim. Ponad 30 budynków zniszczonych...

Putin niszczy Ukrainę jak Hitler w 1941...
#Put…",2372653615.0,4,0,0,0
1.4994634468821445e+18,2022-03-03T19:15:19.000Z,1.4994634468821445e+18,#StopPutinNOW NaziStadtUkrania https://t.co/HI5DKZX7Ni,1.47226964304171e+18,0,0,0,0
1.4994632095768044e+18,2022-03-03T19:14:22.000Z,1.4994632095768044e+18,"RT @PSamorzadowy: Stolica zrywa umowy partnerskie z Rosją. Radni @warszawa zadeklarowali też pomoc finansową dla Kijowa.
#WojnaWUkrainie #P…",3087169966.0,1,0,0,0
1.4994632011756175e+18,2022-03-03T19:14:20.000Z,1.4994632011756175e+18,"RT @Gambrinus20: @TelewizjaPolsat @PolsatNewsPL 
Niby nic, ale moglibyście zmienić kolory tych pasków informacyjnych układających się w fla…",7.448171752281211e+17,1,0,0,0
1.4994631494262948e+18,2022-03-03T19:14:08.000Z,1.4994631494262948e+18,"Generał Mieczysław Bieniek: putinowski reżim liczy się ze stratami po swojej stronie w ilości zabitych na poziomie 50.000 ludzi ‼️
Życie nie ma dla niego znaczenia. Niczyje poza jego własnym.
To zbrodniarz wojenny. Terrorysta.
#StopPutinNOW #SlavaUkraini #StandWithUkraine https://t.co/16PeKRnqCq",1.1714640146661622e+18,1,0,7,0
1.499463063032017e+18,2022-03-03T19:13:47.000Z,1.499463063032017e+18,"RT @FlashNewsPoland: ❗️Cztery rosyjskie myśliwce naruszyły dziś przestrzeń powietrzną Szwecji
#wojna #Kyiv #StopPutinNOW #Ukraine
.
Źródło:…",2856460175.0,4,0,0,0
1.4994493322940457e+18,2022-03-03T18:19:13.000Z,1.4994493322940457e+18,"z racji 3 rocznicy txt powiedzcie mi kto był waszym pierwszym biasem po wyjściu crown??
#3ShiningYearsWithTXT https://t.co/GthjvrGffY",1.443291477552083e+18,0,11,6,1
1.4994472565540905e+18,2022-03-03T18:10:59.000Z,1.4994472565540905e+18,"#3ShiningYearsWithTXT
Nie mogę uwierzyć że te 3 lata tak szybko zleciały. Ostatnie 2 lata nie należały do łatwych pod względem tego co działo się na świecie więc bardzo się cieszę że miałam txt u swojego boku w tym czasie 💙💙💙 https://t.co/ojVZoLkWXc",2273402426.0,0,0,1,0
1.4994470307789005e+18,2022-03-03T18:10:05.000Z,1.4994470307789005e+18,"ja nadal nie mogę uwierzyć że to już 3 lata, przecież dopiero co uciekałam na angielskim do kibla żeby obejrzeć te wszystkie teaserowe filmiki i debiut 
#삼년동안_함께_써온_교환일기️ #3ShiningYearsWithTXT https://t.co/kerq0su7IN",1.292923811931857e+18,0,0,0,0
1.4994429500440166e+18,2022-03-03T17:53:52.000Z,1.4994429500440166e+18,Taka prawda #3ShiningYearsWithTXT https://t.co/8ooPgU6U2M,1.3487123120819528e+18,0,0,2,0
1.4994417124978934e+18,2022-03-03T17:48:57.000Z,1.4994417124978934e+18,"aaaaa 3 lata mają dzieciaki, god they make me so happy :(( #3ShiningYearsWithTXT",8.924291510634701e+17,0,0,1,0
1.4994399870325678e+18,2022-03-03T17:42:05.000Z,1.4994399870325678e+18,"JAJZKAJJZKSJAJZJSAJAJJA

#3ShiningYearsWithTXT
MOA PROD CONTENT MEETING
#3년동안_함께_써온_교환일기️
@TXT_members @TXT_bighit https://t.co/Ci0bKekOB8",1.2596894516447396e+18,0,0,1,0
1.499439651148505e+18,2022-03-03T17:40:45.000Z,1.499439651148505e+18,"Kocham ich najmnocniej 
 #삼년동안_함께_써온_교환일기️
#3ShiningYearsWithTXT https://t.co/X21vQkuy35",1.4983998601978348e+18,0,0,4,0
1.4994390803876168e+18,2022-03-03T17:38:29.000Z,1.4994390803876168e+18,"what jakie trzy lata skoro dopiero co armaty rozpracowały z kodu html na stronie bh że nadciąga nowa grupa o nazwie ""tomorrow by together"" #3ShiningYearsWithTXT",461226072.0,0,0,19,0
1.4994372632976876e+18,2022-03-03T17:31:16.000Z,1.4994372632976876e+18,"RT @TXTPoland: WEVERSE || 220304 #HUENINGKAI

""Co macie na myśli mówiąc, że minęły już 3 lata od momentu, gdy spotkaliśmy MOA... Hueningie…",1.2446967678720164e+18,5,0,0,0
1.4994361921814938e+18,2022-03-03T17:27:01.000Z,1.4994361921814938e+18,3 latka dzieciaki mają #3ShiningYearsWithTXT https://t.co/PBql5jvhnT,1.4030942235665613e+18,0,0,4,0
1.4994566593490207e+18,2022-03-03T18:48:20.000Z,1.4994566593490207e+18,"Morawiecki jak ""Merkel Herzllich !"" willkommen załatwił globalistom NWO otwarcie granicy bez odpowiedniej kontroli ! Aresztować Morawieckiego !
#Polska #Przemyślu #granica #PatroleObywatelskie https://t.co/pZKdHOghRm",1.1060247388104868e+18,0,0,2,0
1.4994357172900004e+18,2022-03-03T17:25:07.000Z,1.4994357172900004e+18,#sondaz - czy DWA MILIONY LUDZI wystarczy ? #granica #Przemyślu #Przemyśl #PatroleObywatelskie #wojnanaukrainie #Medyka https://t.co/fwjpRa8t1E,1.1060247388104868e+18,0,0,0,0
1.4994178424244183e+18,2022-03-03T16:14:06.000Z,1.4994178424244183e+18,"Współczuje Ukrainie, ciekawe kiedy przyjdzie czas na Polskę #Przemyślu #wojna #WojnaWUkrainie #wojna",1.113097092824752e+18,0,2,1,0
1.499406835379581e+18,2022-03-03T15:30:21.000Z,1.499406835379581e+18,Czy napad ma Ukraińców w #Przemyślu to prawda czy fake?,1149354565.0,0,0,0,0
1.4993926542655693e+18,2022-03-03T14:34:00.000Z,1.4993926542655693e+18,Czy @tvn24 może przestać nadawać 24h na dobę tych wiadomości z Ukrainy i pokazać co się dzieje w naszym kraju na wschodniej granicy. #Ukraińcy #Przemyślu #przemyśl #uchodźcy,1.3478122754077573e+18,0,0,1,0
1.499367865882927e+18,2022-03-03T12:55:30.000Z,1.499367865882927e+18,Patrzcie komu pomagacie ! #Ukriane #Przemyślu #StopPutinNOW https://t.co/jJoAEFpcpe,1.4971600877518316e+18,0,0,0,0
1.4993426344180654e+18,2022-03-03T11:15:15.000Z,1.4993426344180654e+18,"@gazeta_wyborcza
 kiedy ukaże się wywiad ze studentem z Kijowa Jackem Hugo-Baderem, zaatakowanym przez Podkarpackich Kibiców?

#Przemyślu https://t.co/kX8nTlSwJ0",1.2340759755011727e+18,0,0,0,0
1.4992769546080133e+18,2022-03-03T06:54:15.000Z,1.4992769546080133e+18,"RT @WTumanowicz: Hinduscy studenci z Ukrainy, którzy trafili do Polski, właśnie wracają do Indii. Czy w #Przemyślu zostali ich koledzy?

 h…",1.4971364376192205e+18,42,0,0,0
1.499273722162819e+18,2022-03-03T06:41:25.000Z,1.499273722162819e+18,‼️ Polacy? Ktoś coś? #Polacy #Przemyślu #Studenci #Ukraińcy #PolandFirstToHelp https://t.co/dLlHm7MvhE,9.880930610948792e+17,0,0,0,0
1.4977100058307502e+18,2022-02-26T23:07:46.000Z,1.4977100058307502e+18,RT @Loczas: @Fryta_90 @mblaszczak Przecież było potajemnie! #Akcja przekazania amunicji się w pełni udała to teraz nie ma najmniejszych prz…,1.1930910993022157e+18,1,0,0,0
1.497283853035131e+18,2022-02-25T18:54:23.000Z,1.4972580059555471e+18,@Fryta_90 @mblaszczak Przecież było potajemnie! #Akcja przekazania amunicji się w pełni udała to teraz nie ma najmniejszych przeszkód by o tym #pisać w mediach.,473406041.0,1,1,4,0
1.4994676146739405e+18,2022-03-03T19:31:52.000Z,1.4994676146739405e+18,"Prezydent #Ukrainy wezwał @NATO do zamknięcia nieba nad #Ukrainą.
Pezydent #Zelensky : 
- ile jeszcze Ukraińców musi zginąć , aby została ta decyzja podjęta . Jeśli nie można tego zrobić, to dajcie nam samoloty 
#Wojna2022 #UkraineRussianWar #UkraineWar #wojnanaukrainie #wojna",9.228350454375752e+17,0,0,0,0
1.4994674918394593e+18,2022-03-03T19:31:23.000Z,1.4994674918394593e+18,RT @Szczery2015: Na szczycie NATO w Bukareszcie przyjęcie do tej organizacji Ukrainy i Gruzji zablokowała... kanclerz Rzeszy Angela Merkel…,4076253623.0,8,0,0,0
1.4994673274018734e+18,2022-03-03T19:30:44.000Z,1.4994673274018734e+18,"RT @MaciejSamcik: Zaczął się bojkot rosyjskich produktów. Ale gdzie się ukryły? Nie tylko tam, gdzie myślicie. Czy bojkot ma sens? Co i jak…",123346316.0,5,0,0,0
1.4994671457547878e+18,2022-03-03T19:30:00.000Z,1.4994671457547878e+18,"Mija tydzień od wybuchu wojny na Ukrainie. Organizacje charytatywne pracują 24/7. O tym, jak sobie radzić z wyzwaniami w aktywizmie i jak się ma #feminizm do wojny Dominika Kasprowicz będzie rozmawiać z Martyną Kaczmarek. 
🎬👉https://t.co/3AANbuko2K
#UkraineRussianWar https://t.co/AenqErt0xB",1.324825265239896e+18,0,0,0,0
1.4994676052115046e+18,2022-03-03T19:31:50.000Z,1.4994676052115046e+18,RT @Skijumpingpl: Daniel Tschofenig prowadzi na półmetku konkursu indywidualnego MŚ Juniorów #Zakopane2022. Finał o 20:44! #skijumpingfamil…,165372793.0,6,0,0,0
1.499467594243494e+18,2022-03-03T19:31:47.000Z,1.499467594243494e+18,"Daniel Tschofenig prowadzi na półmetku konkursu indywidualnego na MŚJ. Za nim znajdują się David Haagen i Markus Mueller. Polacy: 

10. Jan Habdas 
20. Tymoteusz Amilkiewicz
20. Arkadiusz Jojko 
37. Szymon Zapotoczny 

#skijumpingfamily #skijumping #skokoholicy #skoki",1.4617137558349169e+18,0,0,2,0
1.4994675426241823e+18,2022-03-03T19:31:35.000Z,1.4994675426241823e+18,"RT @marcin_szemraj: Drużynowe wyniki I serii konkursu MŚJ w Zakopane 🇵🇱:

🇦🇹 606,1
🇸🇮 540,5
🇳🇴 531,7
🇩🇪 528,8
🇵🇱 507,1
🇯🇵 470,8
🇫🇷 470,7
🇰🇿…",1.309558246554964e+18,2,0,0,0
1.4994673849896632e+18,2022-03-03T19:30:57.000Z,1.4994673849896632e+18,"RT @KombinezonDSQ: 1️⃣ seria #MŚJ w Zakopanem 🇵🇱:

8. #Milesi 🇨🇵
11. #Niederberger 🇨🇭
12. #Lejsek 🇨🇿
14. #Belshaw 🇺🇸
23. #Vassilyev 🇰🇿
27.…",1.1692625593561702e+18,1,0,0,0
1.499467346146177e+18,2022-03-03T19:30:48.000Z,1.499467346146177e+18,"Po 1. serii podium dla Austrii 🇦🇹 Jan Habdas 🇵🇱🦅 jedynym Polakiem w ""10"". #skijumpingfamily #skokoholicy #tvpsport https://t.co/1xyOzCn6L2 https://t.co/2FUJQqkOkq",107377588.0,0,0,6,0
1.4994673319694705e+18,2022-03-03T19:30:45.000Z,1.4994673319694705e+18,"Valentin Foubert, który miał rywalizować o wysokie pozycje ledwo łapie się na 30 miejscu po pierwszej serii MŚJ, a Enzo Milesi to praktycznie przeciwieństwo, bardzo ładne 8 miejsce #skijumpingfamily",1.434799562770854e+18,0,0,0,0
1.4994673266258289e+18,2022-03-03T19:30:44.000Z,1.4994673266258289e+18,"RT @sport_tvppl: 🆃🆁🅰🅽🆂🅼🅸🆂🅹🅰 📺

Mistrzynię świata już znamy. Teraz czas na walkę o tytuł mistrza świata juniorów❗️🦅 #skijumpingfamily #skoko…",1963192398.0,1,0,0,0
1.4994672785381335e+18,2022-03-03T19:30:32.000Z,1.4994672785381335e+18,"Ciekawostka: Tschofenig wygrał wszystkie serie na tych mistrzostwach.
#skijumpingfamily https://t.co/OopzRBHW0R",1.3065908402575647e+18,0,2,0,0
1.499467269381968e+18,2022-03-03T19:30:30.000Z,1.49946678231432e+18,"A Janek w ogóle gdyby dobrze wylądował to mógłby być nawet 5-7😐
#skijumpingfamily",2811595547.0,0,0,2,0
1.4994671516395192e+18,2022-03-03T19:30:02.000Z,1.4994671516395192e+18,"JESTEŚMY Z WAMI !!!
🇵🇱🇺🇦❤️
#StopPutinNOW #StopWar #Anonymous #anonfamily #ukraine #OpRussia #FreeUkraine 

@LiteMods @PucksReturn @_barbby @Anonymous_Link @YourAnonNews @PolandAnonNews @YourPolandAnon @YourAnonTV https://t.co/rvYUmLXZbV",1.4987620269648978e+18,0,0,0,0
1.499467083381461e+18,2022-03-03T19:29:46.000Z,1.499467083381461e+18,"Matki modlące się za swoich synów walczących w czyjejś wojnie zostały aresztowane w cerkwi. Dla Putina i Łukaszenki nie ma żadnych świętości. Ni wiary, ni życia, ni matek. 

#StopPutinNOW 🇺🇦✊ https://t.co/CSMsfBS6oO",1394360892.0,0,0,0,0
1.4994670753241088e+18,2022-03-03T19:29:44.000Z,1.4994670753241088e+18,"RT @YourPolandAnon: Ukraińcy sprzedają rosyjskie czołgi na Ebay'u
#StopPutinNOW #Ukraine #Tanks #FckPutin
Źródło:@YourAnonNews https://t.co…",7.696208783301345e+17,100,0,0,0
1.499466605104935e+18,2022-03-03T19:27:52.000Z,1.499466605104935e+18,"RT @YourPolandAnon: zgłaszajcie @Rogozin 
@verified nie sądzę, żeby ktoś taki zaslugiwal na weryfikację i  w ogóle zeby miał konto na Twitt…",2933271784.0,8,0,0,0
1.4994661827636347e+18,2022-03-03T19:26:11.000Z,1.4994661827636347e+18,W Przemyślu #StopPutinNOW #UkraineRussianWar #skijumpingfamily #StopWar #Russia #UkraineWar #wojna. https://t.co/TCaghvEK52,1.4192636342959063e+18,0,0,0,0
1.499465700951343e+18,2022-03-03T19:24:16.000Z,1.499465700951343e+18,"Dziś dzień pakowania i pierwszego transportu darów dla mieszkańców #Ukraina 🇺🇦. Gmina Żórawina zjednoczona pod przewodnictwem proboszcza, daje przykład, że wspólnie można wszystko, samemu- niewiele. #UkraineRussiaWar #UkraineWar #StopPutinNOW #StopRussianAggression https://t.co/X485C5nPPM",270460282.0,0,0,0,0
1.499465582034489e+18,2022-03-03T19:23:48.000Z,1.499465582034489e+18,"RT @LUKASZKIJEK: Szczyt głupoty!
#Putin zafundował #Rosji wojnę, recesję i inflację. 
Autodestrukcja w pogoni za ""narkomanami"" i ""nazistami…",322008718.0,3,0,0,0
1.4994676634494075e+18,2022-03-03T19:32:04.000Z,1.4994676634494075e+18,Dzisiaj na zbiórce! #StandWithUkraine️ #SlavaUkraini #UkraineWar #HelpUkraine #PomocDlaUkrainy #PolandFirstToHelp https://t.co/EyMTrKaAzM,330379874.0,0,0,0,0
1.4994676278775194e+18,2022-03-03T19:31:55.000Z,1.4994676278775194e+18,RT @JakubChe: Pierwszy dzień Szczytu Regionów i Miast w Marsylii zdominowały tematy związane z wojną w Ukrainie. Przed ratuszem @marseille…,1.2592169730634998e+18,5,0,0,0
1.499467578212864e+18,2022-03-03T19:31:44.000Z,1.499467578212864e+18,"RT @elzbietawitek: Pomimo bestialskich ataków ze strony Federacji Rosyjskiej na Ukrainę, Deputowani Rady Najwyższej zebrali się dziś w gmac…",475218282.0,96,0,0,0
1.4994673843730637e+18,2022-03-03T19:30:57.000Z,1.4994673843730637e+18,"RT @trzaskowski_: Decyzją miejskich radnych, w związku z rosyjską agresję na Ukrainę, @warszawa wypowiedziała umowy o współpracy z Moskwą,…",8.116785147054694e+17,127,0,0,0
1.499467288722002e+18,2022-03-03T19:30:35.000Z,1.499467288722002e+18,RT @broke3nsea: Udzielam się jako wolontariuszka w punkcie pomocy dla ukrainy. Zbieramy produkty wysyłane na granice oraz oddawane ludziom…,1.2743564982866412e+18,12,0,0,0
1.4994671686726203e+18,2022-03-03T19:30:06.000Z,1.4994671686726203e+18,Stare Miasto we Lwowie to jeden z siedmiu obiektów w Ukrainie znajdujących się na Liście Światowego Dziedzictwa UNESCO #Lviv #UNESCO #StandWithUkraine️ https://t.co/orYEGzh2En,984417918.0,0,0,0,0
1.499467145595564e+18,2022-03-03T19:30:00.000Z,1.499467145595564e+18,"CDA Karina Węgrzynowska uczestniczy w V Międzynarodowej Konferencji ""Kobiety w Dyplomacji"".

Podczas wypowiedzi inaugurującej Konferencję wiceminister @AMorenoBau nie zabrakło odniesień do sytuacji kobiet na 🇺🇦i tych które musiały uciekać przed wojną.

#StandWithUkraine️ https://t.co/Yjyss0qzNf https://t.co/UnWIERiFpa",525400235.0,0,0,0,0
1.499431811809792e+18,2022-03-03T17:09:36.000Z,1.499431811809792e+18,RT @c_grabarczyk: #Lotos Sytuacja wymaga by zatrzymać złe decyzje i  by część polskiego potencjału paliwowego nie przeszła w ręce sojusznik…,1.2836605464962253e+18,5,0,0,0
1.4994275316651213e+18,2022-03-03T16:52:36.000Z,1.4994275316651213e+18,Stop dla sprzedaży Rafinerii i Lotosu!!! #lotos https://t.co/3jjuJqgUbu,1.3797472899342746e+18,0,0,0,0
1.4993903400207688e+18,2022-03-03T14:24:49.000Z,1.4993903400207688e+18,RT @GrzegorzCydejko: Węgierski rząd nawet nie przepuści tranzytem broni dla broniących się Ukraińców. Saudyjski dwór odmówił amerykańskim a…,929589211.0,274,0,0,0
1.4993691728826737e+18,2022-03-03T13:00:42.000Z,1.4993691728826737e+18,#Lotos Sytuacja wymaga by zatrzymać złe decyzje i  by część polskiego potencjału paliwowego nie przeszła w ręce sojuszników Putina. https://t.co/9xKHw2OiSr,410104436.0,5,0,20,0
1.49936632737033e+18,2022-03-03T12:49:23.000Z,1.49936632737033e+18,"RT @SawomirOsiski: @DanielObajtek @donaldtusk Twierdzi Pan Panie prezesie, że powiązana z Rosją węgierska spółka #MOL nie przejmie 417 stac…",4501189937.0,4,0,0,0
1.4993508953431532e+18,2022-03-03T11:48:04.000Z,1.4993508953431532e+18,"Przypominam i pytam: co to kurwa jest pisowscy dranie?
#Ukraina #Rosja #Wegry #pis #Lotos
-
https://t.co/R2iU4obQaK",23335179.0,0,0,1,0
1.4994702837192008e+18,2022-03-03T19:42:29.000Z,1.4994702837192008e+18,"#COMPLETEMESS ma fajne vibe, szału nie ma, ale czuję takie flow",1.1068917080658698e+18,0,0,0,0
1.4994688411219476e+18,2022-03-03T19:36:45.000Z,1.4994688411219476e+18,"RT @kulkamilosci: nie bo mnie to uderza że w refrenie jest ""you make me complete"" czyli że ktoś cię uzupełnia ale dołożenie za 3 razem ""you…",1.3424547408572703e+18,2,0,0,0
1.499468592529748e+18,2022-03-03T19:35:45.000Z,1.499468592529748e+18,"RT @hemmowife0: Mysle ze rel kochani, nie zaprzeczycie
#5SecondsOfSummer #COMPLETEMESS https://t.co/RCRBCh2dtd",1.3547964655420826e+18,15,0,0,0
1.4994719519827397e+18,2022-03-03T19:49:06.000Z,1.4994719519827397e+18,RT @goorsky_pl: Twórczość własna #UkraineRussianWar https://t.co/x5ADadnfjH,1061463584.0,3,0,0,0
1.4994719478177546e+18,2022-03-03T19:49:05.000Z,1.4994719478177546e+18,"Rosyjski Lukoil wzywa do zakończenia wojny, tylko nie napisał, którą stronę tego konfliktu... Jednakże wspomnienie w oświadczeniu o ""tragicznych wydarzeniach na Ukrainie"" to już jest coś 👍🏻
#ukraina #UkraineRussianWar #wojna #StopPutinNOW https://t.co/5C8wft4z71",1.4871371522239242e+18,0,0,0,0
1.4994717002825114e+18,2022-03-03T19:48:06.000Z,1.4994717002825114e+18,RT @PolskaPolicja: Uchodźców z #Ukraina szukających schronienia w Polsce cały czas przybywa. To kobiety i dzieci. Cały czas jesteśmy z nimi…,9.097993108790026e+17,29,0,0,0
1.4994715728008847e+18,2022-03-03T19:47:36.000Z,1.4994715728008847e+18,W rosji twierdzą że generałowie weszli na Ukrainę z misja pokojową...... ehhh #Rosja #UkraineRussianWar #StopPutinNOW,1.4971558999490028e+18,0,0,0,0
1.499471511572423e+18,2022-03-03T19:47:21.000Z,1.499471511572423e+18,"Jutro Prezydent RP @AndrzejDuda odwiedzi 21 Batalion dowodzenia 21 Brygady Strzelców Podhalańskich w #Rzeszowie . 
O godz. 13:20 odbędzie się przemówienie Prezydenta RP 
#UkraineRussianWar #wojna #wojnanaukrainie #wojna2022 #UkraineWar",9.228350454375752e+17,0,0,0,0
